"id" "year" "TC" "Y1" "Y2" "W1" "W2" "W3" "ER" "LA" "TA" "ZSCORE" "ZSCORE3" "SDROA" "LLP" "lnzscore" "lnzscore3" "lnsdroa" "scope" "ms_county"
775456 2007 16752.19 87044.91 287010.1 13.93159 57.69767 3.58026 0.113696323845231 0.711049913972182 403642.69 59.32829 20.47472 0.2376699 72.49583559 4.08308625801127 3.01919095443195 -1.43687254284041 0.568887270920846 0.25994931520809
1402405 2007 5859.923 11567.32 68671.45 29.41653 67 4.738403 0.0812697783214719 0.793209633519538 86574.15026 13.13279 8.347516 0.7421333 253.2646724 2.57511215622162 2.12196400957537 -0.298226402354126 0.922652566138415 0.0557544869072429
2298995 2007 26741.55 85691.96 358228.3 9.810506 71.39474 4.677275 0.139038113894213 0.674373702995039 531201.4665 39.45667 10.32354 0.3988294 417.0864307 3.67520310777855 2.3344267244902 -0.919221522448235 0.53113991630978 0.342098248959267
2533043 2007 4967.377 949.9779 63844.35 84.4078 67.65385 4.230545 0.092117765510311 0.8159088186423 78249.36873 34.08028 9.998292 0.3225128 188.3008717 3.52871891788981 2.30241427840606 -1.13161245361145 0.919207282565694 0.0503932570086401
2834759 2007 7055.634 6112.246 138637.5 29.79327 58.11111 2.235932 0.12717740500597 0.885395700586685 156582.5313 27.01974 16.78394 0.5116519 868.0670184 3.29656770998391 2.82042247681438 -0.670110767980258 0.468941077710589 0.100840477960803
261070 2007 8723.038 7149.784 114410.7 17.55799 59.58461 3.277649 0.0955120318739976 0.789828304699779 144855.1531 13.51043 19.20757 1.002142 -37.66017433 2.60346197974095 2.95530447216275 0.00213970918869537 0.569078472722287 0.700632493455277
307334 2007 5281.839 10460.11 64088.2 23.86426 50.06061 3.776697 0.0825085820463353 0.743593085412364 86187.19197 57.12482 6.96956 0.1864296 362.479178 4.04523869822472 1.9415520950897 -1.6797015910545 0.707119922910095 0.416868478073147
465243 2007 5348.686 23071.56 97405.22 17.71321 49.08571 2.97389 0.0816688320135129 0.740120499080244 131607.2452 82.1576 26.02576 0.1235337 49.89973099 4.40863935389861 3.25908681676436 -2.09124128564365 0.846050175520034 0.636555278759055
860334 2007 5249.828 69022.63 62828.47 20.06803 49.44186 2.305341 0.0813934743137644 0.442308720030767 142046.6456 54.99191 14.90808 0.1851933 23.53760896 4.00718608350445 2.70190334784892 -1.6863551345303 0.726450210598363 0.687048360820006
1401387 2007 10686.07 11010.89 190281.8 29.47645 76.92308 3.243325 0.128789061713978 0.831696872229684 228787.4421 110.7932 8.410222 0.1321919 299.398386 4.7076654005887 2.12944787078271 -2.0235006242435 0.605521665190564 1.10659450215843
2839053 2007 4122.848 16909.42 57552.28 12.9552 47.35714 3.717988 0.101529486543436 0.727584379915816 79100.48867 92.50121 8.645742 0.1343629 0 4.5272217255139 2.15706694541159 -2.00721093066627 0.606818644449581 0.382591653968526
2873860 2007 8881.211 31774.83 127295.2 32.82905 56.48718 3.95264 0.0764610740304467 0.755414278013373 168510.4501 52.71149 8.307296 0.1776072 128.0445927 3.96483345834844 2.11713416482112 -1.72818090870527 0.464076667979909 0.815047958599921
288358 2007 9097.757 55678.68 121028.5 17.82801 46.81081 3.077467 0.0805401048207132 0.639564550014775 189235.7855 51.72519 15.36672 0.206812 367.1866998 3.94594489689697 2.73220413204431 -1.57594511095207 0.458330028592688 0.116178753710861
429021 2007 14576.37 32637.25 297337.4 15.76157 49.2234 3.110104 0.107209967645968 0.853988607798049 348174.9022 71.57166 21.6885 0.192223 169.4707845 4.27069918555726 3.07678216615415 -1.64909912259194 0.751205566195365 0.213757276955404
933023 2007 14047.25 44484.2 222854.1 13.55036 60.28724 2.893186 0.100426530392823 0.765422500588768 291151.7493 94.40856 25.90488 0.1403288 325.760508 4.54763174700656 3.25443136794566 -1.96376703852766 0.769320635562251 0.178748682681961
944748 2007 2681.404 13997.35 36236.62 35.78732 62.69231 3.410678 0.12627773622095 0.647074651562222 56000.67923 91.26104 32.75032 0.1604213 94.15043584 4.51372397144572 3.48891273302589 -1.82995179934848 0.364965716864679 0.0343808603785625
2716828 2007 4273.488 19461.84 61504.71 6.953224 52.7037 3.190933 0.101409951674742 0.681764535819481 90214.00611 28.37426 16.64556 0.4497952 94.15043584 3.34548239616634 2.81214351419791 -0.798962910923377 0.655249227246875 0.0553856701544635
370721 2007 4308.324 15371 63375.48 23.3616 51.57576 3.302721 0.126399537072965 0.749896916844477 84512.25572 11.87537 20.30875 1.21739 80.96937482 2.47446650733004 3.01105182766182 0.196709222816909 0.630609786433106 0.12161141938395
403106 2007 20349.68 44319.43 282166 29.71905 55.45736 3.084921 0.0862911882473778 0.768717883387008 367060.5382 35.80667 22.23119 0.2891946 1818.044916 3.57813418890173 3.10149625780742 -1.24065546107103 0.865423994790947 0.528192658804807
760957 2007 2366 22061.33 27493.81 95.32374 61.57895 2.120871 0.104596415579567 0.530742802038634 51802.5113 147.8104 21.20015 0.0818427 38.60167869 4.99593037139717 3.05400825712463 -2.50295616668062 0.649960175467513 0.0745427615577802
794149 2007 6688.447 43497.5 102866.9 25.32864 39.77027 2.275482 0.10038862028319 0.65221269148331 157719.8686 135.7365 26.75097 0.096471 109.2145056 4.910715506355 3.28657073436682 -2.33851283393654 0.427607371009111 0.226955687338931
881012 2007 13639.57 113997.4 152125.5 19.66197 41.13044 3.104265 0.0763327795168382 0.517284935751844 294084.5354 22.48399 15.07366 0.430129 282.4513075 3.11280350037901 2.71294884977351 -0.843670115285531 0.697144201338274 0.423181673050526
82659 2007 2831.104 3287.733 42636.02 26.1157 50.72727 2.70896 0.0830064565877795 0.82234682258029 51846.76201 38.85905 5.312984 0.272257 226.9025504 3.65994099691861 1.670153635983 -1.30100880583753 0.425485959415121 0.290052889316799
188739 2007 1829.343 4172.748 28938.08 14.25716 44.58823 2.511218 0.091155824070236 0.751546621301182 38504.70374 35.0828 20.72469 0.35197 39.54318305 3.55771098187859 3.03132574312903 -1.04420933428882 0.305561507108091 0.215411727542797
223238 2007 3434.608 33524.14 40466.8 57.01107 45.26667 2.881618 0.0887573944842356 0.453343050206963 89263.08671 128.8809 28.67173 0.0885665 -101.6824707 4.85888872208456 3.3559116198955 -2.42400159670785 0.474711149535468 0.499375760526332
977036 2007 3133.326 25408.38 33327.37 22.84264 54.56 2.868202 0.0880937185779616 0.535797515258739 62201.42694 108.9617 27.45312 0.096504 11.2980523 4.69099644433529 3.31247982269878 -2.33817082071905 0.5663575008963 0.34798129920042
178150 2007 5557.7 30704.34 85050.8 20.9551 46.93939 3.260989 0.0908651664570196 0.661426634666061 128586.8992 41.4511 15.94997 0.2504582 185.4763586 3.72451441922676 2.76945694835134 -1.38446323864841 0.449048529398366 0.677559060689615
252452 2007 1940.44 12284.75 26577.73 25.74103 40.625 3.579431 0.110226346352343 0.631408331522324 42092.77685 45.38355 15.81925 0.2972882 0 3.81514970458643 2.76122755287183 -1.21305324031404 0.373368838350807 0.221798196563897
400758 2007 4116.257 8707.032 73671.77 11.7708 52.16667 3.144232 0.180686700673003 0.707777010863241 104088.9558 122.0202 9.861202 0.1697768 14.12256538 4.80418660479792 2.28860806787824 -1.77327064577078 0.613570359197453 0.548472788120633
434203 2007 19630.37 65398.78 256121.2 18.85081 71.39838 2.797577 0.0748317061967153 0.712797047545008 359318.5478 63.68814 14.20899 0.141092 512.1783709 4.15399836000017 2.6538748628764 -1.95834311910847 0.879716370337681 1.89334636149096
543945 2007 11751.86 60567.92 183480.4 71.56105 75.13513 3.991456 0.0699393005026602 0.725953475128801 252744.0205 21.04387 4.696772 0.4128398 254.2061768 3.04660930631669 1.54687546424436 -0.884695654733703 0.560945139306374 1.3317764266058
796125 2007 17646.62 51891.01 434268.9 32.25443 55.77333 2.946865 0.11223704446182 0.868948474607533 499763.6945 34.27508 21.48016 0.4435108 880.3065751 3.53441855950838 3.06712971840249 -0.813033125781539 0.732684740546317 2.63338972724985
2804891 2007 6606.536 75906.91 48778.4 6.512957 58.02941 3.114849 0.0569792367968659 0.354046228027296 137774.0988 33.53712 11.12165 0.2295817 307.8719252 3.51265288508748 2.40889365910998 -1.471496321546 0.911957963562076 0.725968893806922
3188646 2007 15145.04 1078.022 263175.9 25.96956 37.91111 3.627468 0.0676127459630291 0.891405739883495 295236.9367 17.37938 17.37938 0.4993553 710.8357906 2.85528444601337 2.85528444601337 -0.694437412551382 0.738853687471189 1.55568306535018
3198421 2007 8981.01 34310.3 124355.8 9.544469 55.28571 3.845608 0.0978557776540201 0.717895603686176 173222.6794 4.241141 4.241141 2.56976 325.760508 1.44483233681553 1.44483233681553 0.94381250933245 0.635245539662588 0.912757027929034
251558 2007 9783.172 71630.59 128984.2 18.07929 53.4918 3.496748 0.105167310540687 0.60407152427487 213524.7149 197.3646 26.27031 0.0633192 253.2646724 5.28505277961061 3.26843940416075 -2.75956667828793 0.566791729380143 0.757159952491232
289056 2007 3450.614 11847.89 57072.11 11.42479 46.96154 2.879922 0.115651798081901 0.737490099579221 77386.95073 199.7539 34.0125 0.0700113 118.6295492 5.29708610886129 3.52672810410936 -2.65909862138954 0.63967226138109 0.274414603319384
478944 2007 5984.202 15536.71 104790.4 8.896397 57 3.909949 0.102195938273978 0.76906776375368 136256.3937 97.09008 36.14143 0.1281112 250.4401593 4.57563920735947 3.5874398527266 -2.05485664220739 0.457616778136971 0.483166010214954
608844 2007 7768.353 33063.75 141028.9 14.94655 55.21875 2.295837 0.0938946037605043 0.752639278992866 187379.1389 105.5886 22.63653 0.1179004 0 4.65955041089919 3.11956497303692 -2.13791507873888 0.907026587626117 0.664447579165797
753324 2007 20983.31 71981.77 366867.5 11.72684 53.9759 2.872416 0.0944272578662272 0.774395234324857 473747.1045 99.21192 22.63521 0.1250943 517.8273971 4.59725816836236 3.11950665851221 -2.07868742609648 0.747183603750025 1.67991014672034
2871099 2007 5665.973 19712.28 82558.63 12.52938 47.65 3.565603 0.094340571627946 0.732925966806448 112642.5229 73.1459 14.25288 0.161177 117.6880448 4.29245607668137 2.6569589915573 -1.8252521389901 0.621527581418346 0.399431079102012
105026 2007 12824.23 11783.87 232572.3 25.35134 51.80822 3.840936 0.101744148858761 0.892381873179655 260619.7044 101.992 31.47457 0.1253445 266.4457334 4.62489437883582 3.44917991820087 -2.07668933248446 0.698300260113712 0.793528049973983
164331 2007 6474.726 73290.47 97741.34 22.2561 41.04546 1.944518 0.100442777320575 0.504566277176266 193713.5802 47.18053 22.79385 0.2771612 0 3.85398130748998 3.12649076273276 -1.28315599260323 0.559706426867375 0.589814035371858
221476 2007 13982.28 50510.77 224250.3 17.45315 46.68478 3.442046 0.0987302048046061 0.730011264799337 307187.4515 59.36604 35.36079 0.2013574 729.6658777 4.0837223457043 3.56560357914883 -1.6026738404355 0.56272905954457 0.935316306671678
517441 2007 4395.884 41198.35 52050.13 19.5547 52.26667 3.504678 0.133396726534382 0.530668694398238 98084.04104 97.89766 59.55644 0.1545969 28.24513075 4.58392264731005 4.08692443437058 -1.8669341947763 0.594329983634061 0.298643719204676
773443 2007 14076.43 76660.11 198864.5 22.51835 52.27928 2.793121 0.109846704011682 0.639097923134006 311164.3659 81.341 23.28264 0.1539302 0 4.39865019447776 3.14770801849557 -1.87125602606911 0.548158805349342 0.947425111476022
1356526 2007 16515.87 93328.5 247626 20.16211 63.92553 3.567749 0.0875690211831019 0.678218235313943 365112.5657 73.90598 13.1871 0.1535981 1705.064393 4.30279374484268 2.57923907902271 -1.87341582813674 0.620409998412465 1.11168517725062
2747466 2007 3790.497 33892.27 46161.96 19.42857 34.5 2.685826 0.106561063658848 0.482650011251918 95642.72024 39.02341 32.7303 0.3145659 33.8941569 3.66416172245808 3.48830125437392 -1.15656168584115 0.558295433111016 0.291210449574335
2882983 2007 5258.302 8439.646 86277.58 24.97175 45.22857 3.495249 0.0861500612491246 0.841464457978195 102532.6491 112.0165 11.06122 0.0932868 141.2256538 4.71864618187293 2.40344529742488 -2.37207666023763 0.428407490073608 0.312188724510692
308340 2007 6847.561 12184.95 107692.1 21.60441 58.77143 4.094044 0.0810306566477541 0.82138656456791 131110.1309 38.60165 21.75793 0.2601613 178.8858281 3.65329502167119 3.07997828878625 -1.34645345571021 0.458591479362822 0.746424499122729
442655 2007 2525.115 51616.09 12438.21 68.81188 36.17857 2.109673 0.100505006633188 0.176494892169744 70473.48423 18.05182 22.85227 0.6971505 108.2730012 2.89324651072071 3.12905045595083 -0.360753966135598 0.321192870347365 0.401213352520658
814551 2007 6327.851 23033.9 88048.55 30.97305 51.32558 3.180398 0.0918440826693875 0.72427416237089 121567.9843 36.91155 26.0655 0.3004791 133.6936189 3.60852451019974 3.26061260084828 -1.20237707817439 0.583510231225664 0.692100001484228
107226 2007 2182.407 18817.85 34117.29 15.60549 43.57143 2.151922 0.213478015745045 0.523361058824082 65188.82027 169.5083 43.76043 0.1435767 0 5.13290189317326 3.77872998439086 -1.94088589180039 0.853300503597766 0.078092108694216
211851 2007 2372.591 6315.611 46606.35 44.78371 55.0625 3.007535 0.100192288926843 0.820602104195862 56795.30891 51.40855 34.40126 0.2543557 96.03344455 3.93980450104021 3.53809319161554 -1.36902159789959 0.478117289613991 0.0680372097293869
454658 2007 6244.057 32781.3 76438.86 23.25905 55.06818 2.738512 0.127507656352363 0.63771898818894 119862.9199 110.5261 17.7537 0.137239 541.3650061 4.70525169216222 2.87659394490282 -1.98603134752383 0.311820424652305 0.143588243052537
790271 2007 7224.163 58097.41 102067.5 10.43223 48 3.614182 0.117397143875073 0.582227163519603 175305.287 56.83937 40.36344 0.2286144 0 4.04022921942363 3.69792442475716 -1.47571853747936 0.741292350104698 0.210004713544032
815053 2007 1879.243 6496.38 24169.36 13.01653 67.25 2.852333 0.0977487158286143 0.705654408286607 34250.98705 44.95732 21.37436 0.2567407 20.71309588 3.80571359526785 3.0621920728541 -1.35968865283534 0.378637262246699 0.0410305293532625
1866762 2007 22472.77 7009.5 478147.7 113.1723 71.83334 3.721019 0.139478014670598 0.875820461390696 545942.6002 156.8275 10.8455 0.1037638 1374.596363 5.05514647519163 2.38375024741155 -2.26563811666845 0.519058520777622 0.654004915245283
2045694 2007 6738.347 56073.18 83200.74 22.70947 77.67857 3.762258 0.0971007471168553 0.585879746692553 142009.9269 35.78148 10.19866 0.3229741 310.6964383 3.57743044111555 2.32225633911108 -1.13018314473304 0.558213674014642 0.170118965202934
533227 2007 2554.301 5618.898 44561.4 18.9337 52.47368 2.678779 0.074231412699634 0.794700851955876 56073.17507 206.1903 16.03438 0.0462294 52.72424407 5.32879952876928 2.7747351669782 -3.07413931965156 0.582559416929763 0.38781185803202
743950 2007 1647.633 23067.8 14909.66 12.84861 40.6 2.711482 0.16433702187044 0.36109900334877 41289.67364 46.73067 60.98842 0.3757734 25.42061768 3.84440069429412 4.11068401008659 -0.978768976838987 0.482985290723096 0.285566583876772
1466489 2007 25559.02 35994.65 511664.3 44.7496 57.72839 3.649312 0.0821769430850292 0.870824957936292 587562.7419 32.15334 8.325667 0.3421731 2339.638331 3.47051633331252 2.11934315277718 -1.07243852961448 0.776556073396763 4.06368639482549
670430 2007 6920.999 27079.55 87361.25 11.12684 49.74194 2.696102 0.104722405725603 0.633488780936078 137904.9679 70.44948 28.95554 0.1858232 169.4707845 4.25489585719609 3.36576155013259 -1.68295959495072 0.340848245830432 0.422452581988951
767947 2007 11158.71 49718.02 159339.3 16.46977 45.53608 2.890576 0.125224577288089 0.662422633891017 240540.241 73.91952 32.62307 0.1945796 395.4318305 4.30297693380585 3.48501970680489 -1.6369139451467 0.57690805854739 0.736861386722346
2488956 2007 10642.77 33345.26 176847.5 12.05667 50.10769 2.915468 0.0853124027573153 0.716025733471106 246984.8383 54.06259 17.05398 0.2143315 268.3287421 3.9901424494306 2.83638360757377 -1.54023139710395 0.593122946248636 0.756603509219617
3049699 2007 10578.74 30512.27 153514.2 60.6264 76.02041 2.984214 0.0847783831973947 0.786262794755473 195245.4078 30.83806 9.001402 0.3580256 789.9221567 3.42874964139874 2.1973803429819 -1.02715078675815 0.475540608331319 0.598107000078535
40855 2007 2591.02 7468.954 34733.04 34.92908 61.15385 3.857934 0.0920118531132378 0.700311380163221 49596.56659 30.15736 19.49728 0.3913437 103.5654794 3.40642900615201 2.97027496866097 -0.938169076982752 0.451352642045139 0.168655217487309
42448 2007 24058.26 111873.3 386457.4 14.92794 50.37762 3.369903 0.107458202280655 0.736326205103428 524845.3706 113.0299 25.59595 0.1165183 1440.501668 4.72765238548138 3.24243413584508 -2.14970693676733 0.561963556896751 1.78475882932585
79145 2007 5065.293 29529.34 90327.93 16.28428 48.16667 3.265779 0.134097736952141 0.705607216202035 128014.4646 97.61736 39.04274 0.1641096 183.5933499 4.58105534645472 3.66465694350831 -1.80722078168313 0.759720306376158 0.4353185886256
547251 2007 4262.19 10324.54 78393.42 19.08111 49.05263 3.551258 0.0826519318421504 0.845757713849508 92690.16258 6.389084 10.87624 1.679335 0 1.85459090913121 2.38658059346313 0.518397881719141 0.64701103106344 0.315196809047179
725844 2007 1887.716 6128.252 26814.99 35.3211 48.25 3.304292 0.0994352886523795 0.741171692820288 36179.18798 74.16093 12.54388 0.1503273 57.43176586 4.30623746163204 2.52923289723576 -1.89494036199061 0.502439931157817 0.123028855358536
948250 2007 7040.57 19866.68 108869.9 20.73602 45.66667 3.257884 0.0939129738814045 0.781036284988337 139391.6033 39.74653 18.2277 0.2974057 161.9387496 3.68252254169237 2.90294241507002 -1.2126580790335 0.758666063542072 0.474007028849579
988153 2007 12920.26 41826.33 236007.8 16.94581 45.44444 2.734206 0.0981316792892929 0.769144020524316 306844.7439 24.39083 22.77034 0.5396146 0 3.19420724198911 3.12545881189214 -0.616900097935254 0.369478976480737 1.04343849938448
357834 2007 2306.686 15496.22 36504.95 62.39316 37.38889 3.112662 0.104381978243881 0.624183032439188 58484.36773 38.87403 29.88103 0.3345237 8.473539225 3.66032641841961 3.3972238308887 -1.0950475499058 0.643101347044255 0.397452104107692
513340 2007 11166.24 21145.25 241338.6 31.28289 50.7093 2.988576 0.0816714355684702 0.85641581451131 281800.728 282.049 11.21468 0.0395298 0 5.64208081470904 2.41722363435065 -3.23070046113486 0.717573861343061 1.91508084347857
609832 2007 5073.767 36780.81 60770.34 14.19481 47.13158 3.192788 0.105703198342118 0.571704410442763 106296.7836 20.35851 23.60724 0.579901 207.1309588 3.01349900629314 3.16155344464532 -0.544897879665982 0.41402460713681 0.72237902095039
855956 2007 3361.171 14156.46 45001.08 27.00871 38.23684 2.454382 0.10522533120783 0.673557621612608 66811.03228 79.6381 12.67144 0.154266 65.90530508 4.37749262155329 2.53935064217639 -1.86907689386124 0.341404235977839 0.454039025947642
2765602 2007 10319.83 24086.51 177319.2 9.956757 63.87755 3.886671 0.0908055328801149 0.815621764847973 217403.7129 71.74789 15.67224 0.1568444 308.8134295 4.27315844654181 2.75189099446066 -1.85250104788367 0.889541012799337 1.47744716215178
328553 2007 18744.41 326726.5 172505.3 10.49369 56.68831 2.81271 0.060536273231605 0.332533049250602 518761.3694 44.2044 13.0913 0.213912 309.7549339 3.78882433164044 2.57194788744291 -1.54219056348561 0.878300450928712 0.422981166015705
378950 2007 6422.943 64514.7 68150.8 16.84601 42.15789 2.94339 0.134716827259637 0.485655485247988 140327.4586 171.728 34.651 0.0927199 197.7159153 5.14591182973917 3.54532658524833 -2.37817215846718 0.652011120718709 0.114418450493528
875954 2007 23984.82 41106.08 429297.8 11.59923 60.11475 3.209922 0.141404174433633 0.799445368218368 536994.5428 40.2161 11.77074 0.4163038 1172.172926 3.69426741295969 2.46561679100357 -0.876339996790199 0.754446513435924 0.43784790320899
913520 2007 10901.68 32908.4 160213.9 89.52879 61.45313 3.078917 0.0945898303549717 0.773258865614694 207193.0981 55.36832 5.682371 0.2032552 0 4.01400758903449 1.73736857521104 -1.59329294662565 0.805703761995225 0.168938520472539
2263313 2007 7580.052 36379.73 113186.7 17.21185 41.18033 2.814217 0.0769728840835781 0.648465325884983 174545.493 55.93967 15.40767 0.1798826 41.42619177 4.02427378857872 2.73486543738093 -1.71545086310359 0.555082731798537 0.142318723996965
2797359 2007 28440.96 30447.31 430915.3 57.83133 50.95604 3.934672 0.0644476628726145 0.715423757885188 602321.7642 15.83218 8.40826 0.5125319 701.420747 2.76204457761411 2.12921455602709 -0.668392326004206 0.765949841542331 0.491113597052573
112332 2007 4214.173 45729.81 32875.45 26.59957 43.15385 3.529528 0.139019676735376 0.369287725316094 89023.9446 69.37038 38.06349 0.2251454 127.1030884 4.23945997525449 3.63925555498408 -1.49100886326716 0.347532353553257 0.0280522181807865
149945 2007 2329.282 1706.947 37027.48 20.2509 51.28571 3.970107 0.167038784714428 0.770231029790047 48073.21254 253.612 28.80607 0.0758952 0 5.53580554005557 3.3605861288232 -2.57840183768708 0.331759582353563 0.0151482868219636
240356 2007 2758.608 40340.64 34086.22 25.35587 38.375 2.893746 0.127575340861195 0.409390008065269 83260.99643 98.36391 25.53278 0.1672776 -235.3760896 4.58867396848958 3.23996311682534 -1.78810057116698 0.7056342608653 0.0262362631570478
320070 2007 2476.156 7636.542 51031.42 40.48583 74.75 3.510483 0.315537837174509 0.680058227094728 75039.78037 161.7415 75.60523 0.2109901 56.4902615 5.08599938176836 4.32552546068685 -1.5559440660381 0.981648254547863 0.023645686569336
3119378 2007 7655.372 8966.888 121567 44.62185 65.88636 3.515262 0.110817241807911 0.862334652905791 140974.2721 36.7797 30.29838 0.3698838 579.0251804 3.60494606253606 3.41109424573947 -0.994566376723223 0.712881739000893 0.0444222176021928
332224 2007 10788.7 41060.89 137537.8 26.47372 59.78481 3.215572 0.0993052383181288 0.657338750910871 209234.2796 37.41354 26.79744 0.3361934 -281.5098031 3.62203267098824 3.2883063605662 -1.09006868937224 0.853687762315066 0.656068345924779
376237 2007 1993.165 21098.17 18827.26 82.15159 57.23809 1.536803 0.0973668367987624 0.415591104630539 45302.36521 18.50131 22.85369 0.7238597 21.65460024 2.91784154038812 3.12911259226742 -0.323157689905456 0.43265987563314 0.14204865410498
457752 2007 5810.023 23782.4 93538.46 30.50756 53 3.024141 0.115651503788468 0.703482376696054 132964.8945 101.7058 38.72517 0.1359417 193.0083935 4.62208433191015 3.65648977622228 -1.9955291616247 0.619689311014255 0.416920490119716
698649 2007 10466.7 19392.17 155387.8 15.94657 63.15714 3.109514 0.0759355139553406 0.802597028987319 193606.2487 64.57113 17.08663 0.1424302 169.4707845 4.16776740687242 2.83829628634277 -1.94890322383807 0.50662614135613 0.607065589769213
715144 2007 8444.353 22583.87 146463.3 45.8804 51.53521 2.163849 0.102963336662357 0.77333383588164 189392.0752 38.19754 22.96376 0.3596537 108.2730012 3.64277111563314 3.13391732110986 -1.0226136549419 0.656005755325269 0.593851761505171
717232 2007 1822.752 24937.63 21388.15 65.1341 47.07143 2.631141 0.194060072073108 0.425938335966641 50214.19345 149.892 72.29552 0.1505941 0 5.00991503477177 4.28076216320614 -1.89316714101059 0.57554874363208 0.157450026361208
284556 2007 7033.038 1646.691 91486.92 19.77582 56.11111 3.486349 0.069958452765964 0.853582690899454 107179.9147 7.566804 8.822868 1.218137 926.4402886 2.02377078543428 2.1773469872304 0.197322642436912 0.348509298390537 1.06922614499308
700672 2007 18002.5 74370.37 279816 22.09801 50.46875 3.42873 0.0996364223930162 0.698512401118533 400588.4499 35.42657 19.88528 0.3397091 -1531.827591 3.56746210357846 2.98997975952607 -1.07966561583174 0.834635866802133 3.99626781952768
2961703 2007 10272.75 28116.14 158777.2 166.4384 76.07813 2.767485 0.121337193920116 0.797418367201786 199114.0492 112.0062 9.493767 0.1377808 406.7298828 4.7185542269058 2.25063547801209 -1.98209126247598 0.656444179815195 1.98636048401407
6329 2007 22905.86 39327.58 280849.8 18.40875 45.1676 3.308322 0.0879536678642201 0.786182825298271 357232.1742 48.59281 11.87213 0.2401908 1977.159153 3.88347557757506 2.47419363649984 -1.42632167148526 0.446729828969961 0.253297724778557
809650 2007 2972.329 18141.85 39740.9 12.2366 44.77419 2.245797 0.0987859097845206 0.603612250927696 65838.45828 34.30872 19.69581 0.3360739 110.1560099 3.53539954926683 2.98040592276681 -1.0904242027261 0.493706201750252 0.0466831738283331
894544 2007 10269.93 61089.51 148196.5 59.34718 49.01299 3.149548 0.102291411521575 0.66034008230961 224424.5109 100.2398 17.63674 0.1241109 169.4707845 4.60756531537433 2.86998422624344 -2.08657975823538 0.372380468676007 0.15912961401871
49241 2007 15160.1 64409.25 192200.6 18.92586 48.85385 2.695136 0.108703207798767 0.662770786853839 289995.5819 71.52281 25.4152 0.1897326 714.601808 4.27001641980261 3.23534742023639 -1.66213956651581 0.466219470529692 1.3995803071485
465672 2007 3592.781 16190.11 46434.05 11.04345 48.43333 2.565346 0.128596112131935 0.617429033448291 75205.48514 95.87106 51.95757 0.1555108 205.2479501 4.56300416366698 3.95042742396515 -1.86104009639842 0.774829333957746 0.362957653705871
528616 2007 21265.76 130144.1 380969.4 27.73785 55 2.452123 0.11458379289571 0.701035372525247 543438.1986 139.5824 17.10507 0.1072657 618.5683634 4.93865510788165 2.83937491079185 -2.23244634494115 0.735121714665998 2.62274823612688
887827 2007 1786.034 18602.24 29480.38 49.34211 64.71429 2.856189 0.156558357469786 0.544926041156609 54099.78194 92.89452 46.08758 0.1914268 0 4.53146465592061 3.83054349938734 -1.65324978886665 0.671995154019364 0.261097044748639
43511 2007 23839.83 69415.23 343120.9 36.45718 69.45 2.940043 0.0772010845775136 0.728888189946598 470745.5886 54.27522 24.79738 0.1909959 1165.582396 3.99406776918774 3.2107380024288 -1.65550331713449 0.728046181748596 0.867400321776363
176101 2007 13206.48 182558.6 221828.8 20.4307 58.33673 2.359602 0.157923214275114 0.499791093830485 443843.0431 55.20476 30.35275 0.3493429 348.3566126 4.01104918144935 3.4128871229559 -1.05170131764805 0.570694813670256 0.817829434255775
266851 2007 8094.113 20243.29 122168.7 13.0362 44.05882 3.16487 0.0940023055374305 0.779502103795966 156726.5815 34.12013 15.78494 0.3570389 253.2646724 3.52988753269828 2.75905632092576 -1.02991053955316 0.806856854589119 0.288785897342787
425911 2007 22881.38 181672.7 362820.9 11.48231 49.6 2.32701 0.108592810647098 0.608056262742985 596689.6852 58.20802 21.6721 0.2248494 1361.415302 4.06402314593103 3.07602571902095 -1.49232443421461 0.633347299384554 1.09946611816877
441434 2007 12893.9 41415.84 212603.9 22.28045 44.98113 2.802261 0.139745910796544 0.764244919427664 278188.1758 42.99481 34.69297 0.4037465 619.5098678 3.76107941073459 3.546537072768 -0.906968073213495 0.630924095817593 0.512592192145503
562058 2007 10523.19 41088.19 173207.6 31.37591 47.21429 3.426095 0.0914705264427202 0.766639650783272 225930.9179 31.69592 14.30041 0.3911119 158.1727322 3.45618796597522 2.66028820818352 -0.938761570682793 0.673610398117483 0.416302469171325
960841 2007 8997.016 12076.68 187383.8 23.18736 46 3.312996 0.0885229903182405 0.901749123174317 207800.3684 38.65417 11.68114 0.3105 424.6184656 3.65465466054605 2.45797557537697 -1.1695713776086 0.556838550301585 0.104953025652825
987231 2007 3895.945 17934.72 53629.97 14.78447 49.21429 2.874297 0.0844776304306592 0.683719016029339 78438.6111 37.98093 12.5804 0.2778526 152.5237061 3.63708419165623 2.53214004726918 -1.28066452173296 0.449061505752874 0.0396167226571205
3249770 2007 9044.091 14927.55 114248.7 15.58772 57.55769 4.072879 0.219098807369824 0.706536683381484 161702.432 43.68156 43.68156 0.5125918 402.022361 3.77692604508462 3.77692604508462 -0.668275462058776 0.60391720540538 0.0816704976246819
347022 2007 7520.737 38637.46 81940.06 16.64492 44.11111 2.249672 0.143977490641255 0.525035857763479 156065.6454 68.49702 40.22039 0.2546722 169.4707845 4.22679024067223 3.69437408096582 -1.36777805097108 0.681630282440486 0.193365528587695
